Calibration Curve RI	
X:	Y:
16.31500	4.158
16.31667	4.158
16.31833	4.157
16.32000	4.156
16.32167	4.155
16.32333	4.155
16.32500	4.154
16.32667	4.153
16.32833	4.152
16.33000	4.152
16.33167	4.151
16.33333	4.150
16.33500	4.149
16.33667	4.149
16.33833	4.148
16.34000	4.147
16.34167	4.146
16.34333	4.146
16.34500	4.145
16.34667	4.144
16.34833	4.143
16.35000	4.143
16.35167	4.142
16.35333	4.141
16.35500	4.140
16.35667	4.140
16.35833	4.139
16.36000	4.138
16.36167	4.137
16.36333	4.137
16.36500	4.136
16.36667	4.135
16.36833	4.134
16.37000	4.134
16.37167	4.133
16.37333	4.132
16.37500	4.131
16.37667	4.131
16.37833	4.130
16.38000	4.129
16.38167	4.128
16.38333	4.128
16.38500	4.127
16.38667	4.126
16.38833	4.125
16.39000	4.125
16.39167	4.124
16.39333	4.123
16.39500	4.122
16.39667	4.122
16.39833	4.121
16.40000	4.120
16.40167	4.119
16.40333	4.119
16.40500	4.118
16.40667	4.117
16.40833	4.116
16.41000	4.116
16.41167	4.115
16.41333	4.114
16.41500	4.113
16.41667	4.113
16.41833	4.112
16.42000	4.111
16.42167	4.110
16.42333	4.110
16.42500	4.109
16.42667	4.108
16.42833	4.107
16.43000	4.107
16.43167	4.106
16.43333	4.105
16.43500	4.104
16.43667	4.104
16.43833	4.103
16.44000	4.102
16.44167	4.101
16.44333	4.101
16.44500	4.100
16.44667	4.099
16.44833	4.098
16.45000	4.098
16.45167	4.097
16.45333	4.096
16.45500	4.095
16.45667	4.095
16.45833	4.094
16.46000	4.093
16.46167	4.092
16.46333	4.092
16.46500	4.091
16.46667	4.090
16.46833	4.089
16.47000	4.089
16.47167	4.088
16.47333	4.087
16.47500	4.086
16.47667	4.086
16.47833	4.085
16.48000	4.084
16.48167	4.083
16.48333	4.083
16.48500	4.082
16.48667	4.081
16.48833	4.080
16.49000	4.080
16.49167	4.079
16.49333	4.078
16.49500	4.077
16.49667	4.077
16.49833	4.076
16.50000	4.075
16.50167	4.074
16.50333	4.074
16.50500	4.073
16.50667	4.072
16.50833	4.071
16.51000	4.071
16.51167	4.070
16.51333	4.069
16.51500	4.068
16.51667	4.068
16.51833	4.067
16.52000	4.066
16.52167	4.065
16.52333	4.065
16.52500	4.064
16.52667	4.063
16.52833	4.062
16.53000	4.062
16.53167	4.061
16.53333	4.060
16.53500	4.059
16.53667	4.059
16.53833	4.058
16.54000	4.057
16.54167	4.056
16.54333	4.056
16.54500	4.055
16.54667	4.054
16.54833	4.053
16.55000	4.053
16.55167	4.052
16.55333	4.051
16.55500	4.050
16.55667	4.050
16.55833	4.049
16.56000	4.048
16.56167	4.047
16.56333	4.047
16.56500	4.046
16.56667	4.045
16.56833	4.044
16.57000	4.044
16.57167	4.043
16.57333	4.042
16.57500	4.041
16.57667	4.041
16.57833	4.040
16.58000	4.039
16.58167	4.038
16.58333	4.038
16.58500	4.037
16.58667	4.036
16.58833	4.035
16.59000	4.035
16.59167	4.034
16.59333	4.033
16.59500	4.032
16.59667	4.032
16.59833	4.031
16.60000	4.030
16.60167	4.029
16.60333	4.029
16.60500	4.028
16.60667	4.027
16.60833	4.026
16.61000	4.026
16.61167	4.025
16.61333	4.024
16.61500	4.023
16.61667	4.023
16.61833	4.022
16.62000	4.021
16.62167	4.020
16.62333	4.020
16.62500	4.019
16.62667	4.018
16.62833	4.017
16.63000	4.017
16.63167	4.016
16.63333	4.015
16.63500	4.014
16.63667	4.014
16.63833	4.013
16.64000	4.012
16.64167	4.011
16.64333	4.011
16.64500	4.010
16.64667	4.009
16.64833	4.008
16.65000	4.008
16.65167	4.007
16.65333	4.006
16.65500	4.005
16.65667	4.005
16.65833	4.004
16.66000	4.003
16.66167	4.002
16.66333	4.002
16.66500	4.001
16.66667	4.000
16.66833	3.999
16.67000	3.999
16.67167	3.998
16.67333	3.997
16.67500	3.996
16.67667	3.996
16.67833	3.995
16.68000	3.994
16.68167	3.993
16.68333	3.993
16.68500	3.992
16.68667	3.991
16.68833	3.990
16.69000	3.990
16.69167	3.989
16.69333	3.988
16.69500	3.987
16.69667	3.987
16.69833	3.986
16.70000	3.985
16.70167	3.984
16.70333	3.984
16.70500	3.983
16.70667	3.982
16.70833	3.981
16.71000	3.981
16.71167	3.980
16.71333	3.979
16.71500	3.978
16.71667	3.978
16.71833	3.977
16.72000	3.976
16.72167	3.975
16.72333	3.975
16.72500	3.974
16.72667	3.973
16.72833	3.972
16.73000	3.972
16.73167	3.971
16.73333	3.970
16.73500	3.969
16.73667	3.969
16.73833	3.968
16.74000	3.967
16.74167	3.966
16.74333	3.966
16.74500	3.965
16.74667	3.964
16.74833	3.963
16.75000	3.963
16.75167	3.962
16.75333	3.961
16.75500	3.960
16.75667	3.960
16.75833	3.959
16.76000	3.958
16.76167	3.957
16.76333	3.957
16.76500	3.956
16.76667	3.955
16.76833	3.954
16.77000	3.954
16.77167	3.953
16.77333	3.952
16.77500	3.951
16.77667	3.951
16.77833	3.950
16.78000	3.949
16.78167	3.948
16.78333	3.948
16.78500	3.947
16.78667	3.946
16.78833	3.945
16.79000	3.945
16.79167	3.944
16.79333	3.943
16.79500	3.942
16.79667	3.942
16.79833	3.941
16.80000	3.940
16.80167	3.939
16.80333	3.939
16.80500	3.938
16.80667	3.937
16.80833	3.936
16.81000	3.936
16.81167	3.935
16.81333	3.934
16.81500	3.933
16.81667	3.933
16.81833	3.932
16.82000	3.931
16.82167	3.930
16.82333	3.930
16.82500	3.929
16.82667	3.928
16.82833	3.927
16.83000	3.927
16.83167	3.926
16.83333	3.925
16.83500	3.924
16.83667	3.924
16.83833	3.923
16.84000	3.922
16.84167	3.921
16.84333	3.921
16.84500	3.920
16.84667	3.919
16.84833	3.918
16.85000	3.918
16.85167	3.917
16.85333	3.916
16.85500	3.915
16.85667	3.915
16.85833	3.914
16.86000	3.913
16.86167	3.912
16.86333	3.912
16.86500	3.911
16.86667	3.910
16.86833	3.909
16.87000	3.909
16.87167	3.908
16.87333	3.907
16.87500	3.906
16.87667	3.906
16.87833	3.905
16.88000	3.904
16.88167	3.903
16.88333	3.903
16.88500	3.902
16.88667	3.901
16.88833	3.900
16.89000	3.900
16.89167	3.899
16.89333	3.898
16.89500	3.897
16.89667	3.897
16.89833	3.896
16.90000	3.895
16.90167	3.894
16.90333	3.894
16.90500	3.893
16.90667	3.892
16.90833	3.891
16.91000	3.891
16.91167	3.890
16.91333	3.889
16.91500	3.888
16.91667	3.888
16.91833	3.887
16.92000	3.886
16.92167	3.885
16.92333	3.885
16.92500	3.884
16.92667	3.883
16.92833	3.882
16.93000	3.882
16.93167	3.881
16.93333	3.880
16.93500	3.879
16.93667	3.879
16.93833	3.878
16.94000	3.877
16.94167	3.876
16.94333	3.876
16.94500	3.875
16.94667	3.874
16.94833	3.873
16.95000	3.873
16.95167	3.872
16.95333	3.871
16.95500	3.870
16.95667	3.870
16.95833	3.869
16.96000	3.868
16.96167	3.867
16.96333	3.867
16.96500	3.866
16.96667	3.865
16.96833	3.864
16.97000	3.864
16.97167	3.863
16.97333	3.862
16.97500	3.861
16.97667	3.861
16.97833	3.860
16.98000	3.859
16.98167	3.858
16.98333	3.858
16.98500	3.857
16.98667	3.856
16.98833	3.855
16.99000	3.855
16.99167	3.854
16.99333	3.853
16.99500	3.852
16.99667	3.852
16.99833	3.851
17.00000	3.850
17.00167	3.849
17.00333	3.849
17.00500	3.848
17.00667	3.847
17.00833	3.846
17.01000	3.846
17.01167	3.845
17.01333	3.844
17.01500	3.843
17.01667	3.843
17.01833	3.842
17.02000	3.841
17.02167	3.840
17.02333	3.840
17.02500	3.839
17.02667	3.838
17.02833	3.837
17.03000	3.837
17.03167	3.836
17.03333	3.835
17.03500	3.834
17.03667	3.834
17.03833	3.833
17.04000	3.832
17.04167	3.831
17.04333	3.831
17.04500	3.830
17.04667	3.829
17.04833	3.828
17.05000	3.828
17.05167	3.827
17.05333	3.826
17.05500	3.825
17.05667	3.825
17.05833	3.824
17.06000	3.823
17.06167	3.822
17.06333	3.822
17.06500	3.821
17.06667	3.820
17.06833	3.819
17.07000	3.819
17.07167	3.818
17.07333	3.817
17.07500	3.816
17.07667	3.816
17.07833	3.815
17.08000	3.814
17.08167	3.813
17.08333	3.813
17.08500	3.812
17.08667	3.811
17.08833	3.810
17.09000	3.810
17.09167	3.809
17.09333	3.808
17.09500	3.807
17.09667	3.807
17.09833	3.806
17.10000	3.805
17.10167	3.804
17.10333	3.804
17.10500	3.803
17.10667	3.802
17.10833	3.801
17.11000	3.801
17.11167	3.800
17.11333	3.799
17.11500	3.798
17.11667	3.798
17.11833	3.797
17.12000	3.796
17.12167	3.795
17.12333	3.795
17.12500	3.794
17.12667	3.793
17.12833	3.792
17.13000	3.792
17.13167	3.791
17.13333	3.790
17.13500	3.789
17.13667	3.789
17.13833	3.788
17.14000	3.787
17.14167	3.786
17.14333	3.786
17.14500	3.785
17.14667	3.784
17.14833	3.783
17.15000	3.783
17.15167	3.782
17.15333	3.781
17.15500	3.780
17.15667	3.780
17.15833	3.779
17.16000	3.778
17.16167	3.777
17.16333	3.777
17.16500	3.776
17.16667	3.775
17.16833	3.774
17.17000	3.774
17.17167	3.773
17.17333	3.772
17.17500	3.771
17.17667	3.771
17.17833	3.770
17.18000	3.769
17.18167	3.768
17.18333	3.768
17.18500	3.767
17.18667	3.766
17.18833	3.765
17.19000	3.765
17.19167	3.764
17.19333	3.763
17.19500	3.762
17.19667	3.762
17.19833	3.761
17.20000	3.760
17.20167	3.759
17.20333	3.759
17.20500	3.758
17.20667	3.757
17.20833	3.756
17.21000	3.756
17.21167	3.755
17.21333	3.754
17.21500	3.753
17.21667	3.753
17.21833	3.752
17.22000	3.751
17.22167	3.750
17.22333	3.750
17.22500	3.749
17.22667	3.748
17.22833	3.747
17.23000	3.747
17.23167	3.746
17.23333	3.745
17.23500	3.744
17.23667	3.744
17.23833	3.743
17.24000	3.742
17.24167	3.741
17.24333	3.741
17.24500	3.740
17.24667	3.739
17.24833	3.738
17.25000	3.738
17.25167	3.737
17.25333	3.736
17.25500	3.735
17.25667	3.735
17.25833	3.734
17.26000	3.733
17.26167	3.732
17.26333	3.732
17.26500	3.731
17.26667	3.730
17.26833	3.729
17.27000	3.729
17.27167	3.728
17.27333	3.727
17.27500	3.726
17.27667	3.726
17.27833	3.725
17.28000	3.724
17.28167	3.723
17.28333	3.723
17.28500	3.722
17.28667	3.721
17.28833	3.720
17.29000	3.720
17.29167	3.719
17.29333	3.718
17.29500	3.717
17.29667	3.717
17.29833	3.716
17.30000	3.715
17.30167	3.714
17.30333	3.714
17.30500	3.713
17.30667	3.712
17.30833	3.711
17.31000	3.711
17.31167	3.710
17.31333	3.709
17.31500	3.708
17.31667	3.708
17.31833	3.707
17.32000	3.706
17.32167	3.705
17.32333	3.705
17.32500	3.704
17.32667	3.703
17.32833	3.702
17.33000	3.702
17.33167	3.701
17.33333	3.700
17.33500	3.699
17.33667	3.699
17.33833	3.698
17.34000	3.697
17.34167	3.696
17.34333	3.696
17.34500	3.695
17.34667	3.694
17.34833	3.693
17.35000	3.693
17.35167	3.692
17.35333	3.691
17.35500	3.690
17.35667	3.690
17.35833	3.689
17.36000	3.688
17.36167	3.687
17.36333	3.687
17.36500	3.686
17.36667	3.685
17.36833	3.684
17.37000	3.684
17.37167	3.683
17.37333	3.682
17.37500	3.681
17.37667	3.681
17.37833	3.680
17.38000	3.679
17.38167	3.678
17.38333	3.678
17.38500	3.677
17.38667	3.676
17.38833	3.675
17.39000	3.675
17.39167	3.674
17.39333	3.673
17.39500	3.672
17.39667	3.672
17.39833	3.671
17.40000	3.670
17.40167	3.669
17.40333	3.669
17.40500	3.668
17.40667	3.667
17.40833	3.666
17.41000	3.666
17.41167	3.665
17.41333	3.664
17.41500	3.663
17.41667	3.663
17.41833	3.662
17.42000	3.661
17.42167	3.660
17.42333	3.660
17.42500	3.659
17.42667	3.658
17.42833	3.657
17.43000	3.657
17.43167	3.656
17.43333	3.655
17.43500	3.654
17.43667	3.654
17.43833	3.653
17.44000	3.652
17.44167	3.651
17.44333	3.651
17.44500	3.650
17.44667	3.649
17.44833	3.648
17.45000	3.648
17.45167	3.647
17.45333	3.646
17.45500	3.645
17.45667	3.645
17.45833	3.644
17.46000	3.643
17.46167	3.642
17.46333	3.642
17.46500	3.641
17.46667	3.640
17.46833	3.639
17.47000	3.639
17.47167	3.638
17.47333	3.637
17.47500	3.636
17.47667	3.636
17.47833	3.635
17.48000	3.634
17.48167	3.633
17.48333	3.633
17.48500	3.632
17.48667	3.631
17.48833	3.630
17.49000	3.630
17.49167	3.629
17.49333	3.628
17.49500	3.627
17.49667	3.627
17.49833	3.626
17.50000	3.625
17.50167	3.624
17.50333	3.624
17.50500	3.623
17.50667	3.622
17.50833	3.621
17.51000	3.621
17.51167	3.620
17.51333	3.619
17.51500	3.618
17.51667	3.618
17.51833	3.617
17.52000	3.616
17.52167	3.615
17.52333	3.615
17.52500	3.614
17.52667	3.613
17.52833	3.612
17.53000	3.612
17.53167	3.611
17.53333	3.610
17.53500	3.609
17.53667	3.609
17.53833	3.608
17.54000	3.607
17.54167	3.606
17.54333	3.606
17.54500	3.605
17.54667	3.604
17.54833	3.603
17.55000	3.603
17.55167	3.602
17.55333	3.601
17.55500	3.600
17.55667	3.600
17.55833	3.599
17.56000	3.598
17.56167	3.597
17.56333	3.597
17.56500	3.596
17.56667	3.595
17.56833	3.594
17.57000	3.594
17.57167	3.593
17.57333	3.592
17.57500	3.591
17.57667	3.591
17.57833	3.590
17.58000	3.589
17.58167	3.588
17.58333	3.588
17.58500	3.587
17.58667	3.586
17.58833	3.585
17.59000	3.585
17.59167	3.584
17.59333	3.583
17.59500	3.582
17.59667	3.582
17.59833	3.581
17.60000	3.580
17.60167	3.579
17.60333	3.579
17.60500	3.578
17.60667	3.577
17.60833	3.576
17.61000	3.576
17.61167	3.575
17.61333	3.574
17.61500	3.573
17.61667	3.573
17.61833	3.572
17.62000	3.571
17.62167	3.570
17.62333	3.570
17.62500	3.569
17.62667	3.568
17.62833	3.567
17.63000	3.567
17.63167	3.566
17.63333	3.565
17.63500	3.564
17.63667	3.564
17.63833	3.563
17.64000	3.562
17.64167	3.561
17.64333	3.561
17.64500	3.560
17.64667	3.559
17.64833	3.558
17.65000	3.558
17.65167	3.557
17.65333	3.556
17.65500	3.555
17.65667	3.555
17.65833	3.554
17.66000	3.553
17.66167	3.552
17.66333	3.552
17.66500	3.551
17.66667	3.550
17.66833	3.549
17.67000	3.549
17.67167	3.548
17.67333	3.547
17.67500	3.546
17.67667	3.546
17.67833	3.545
17.68000	3.544
17.68167	3.543
17.68333	3.543
17.68500	3.542
17.68667	3.541
17.68833	3.540
17.69000	3.540
17.69167	3.539
17.69333	3.538
17.69500	3.537
17.69667	3.537
17.69833	3.536
17.70000	3.535
17.70167	3.534
17.70333	3.534
17.70500	3.533
17.70667	3.532
17.70833	3.531
17.71000	3.531
17.71167	3.530
17.71333	3.529
17.71500	3.528
17.71667	3.528
17.71833	3.527
17.72000	3.526
17.72167	3.525
17.72333	3.525
17.72500	3.524
17.72667	3.523
17.72833	3.522
17.73000	3.522
17.73167	3.521
17.73333	3.520
17.73500	3.519
17.73667	3.519
17.73833	3.518
17.74000	3.517
17.74167	3.516
17.74333	3.516
17.74500	3.515
17.74667	3.514
17.74833	3.513
17.75000	3.513
17.75167	3.512
17.75333	3.511
17.75500	3.510
17.75667	3.510
17.75833	3.509
17.76000	3.508
17.76167	3.507
17.76333	3.507
17.76500	3.506
17.76667	3.505
17.76833	3.504
17.77000	3.504
17.77167	3.503
17.77333	3.502
17.77500	3.501
17.77667	3.501
17.77833	3.500
17.78000	3.499
17.78167	3.498
17.78333	3.498
17.78500	3.497
17.78667	3.496
17.78833	3.495
17.79000	3.495
17.79167	3.494
17.79333	3.493
17.79500	3.492
17.79667	3.492
17.79833	3.491
17.80000	3.490
17.80167	3.489
17.80333	3.489
17.80500	3.488
17.80667	3.487
17.80833	3.486
17.81000	3.486
17.81167	3.485
17.81333	3.484
17.81500	3.483
17.81667	3.483
17.81833	3.482
17.82000	3.481
17.82167	3.480
17.82333	3.480
17.82500	3.479
17.82667	3.478
17.82833	3.477
17.83000	3.477
17.83167	3.476
17.83333	3.475
17.83500	3.474
17.83667	3.474
17.83833	3.473
17.84000	3.472
17.84167	3.471
17.84333	3.471
17.84500	3.470
17.84667	3.469
17.84833	3.468
17.85000	3.468
17.85167	3.467
17.85333	3.466
17.85500	3.465
17.85667	3.465
17.85833	3.464
17.86000	3.463
17.86167	3.462
17.86333	3.462
17.86500	3.461
17.86667	3.460
17.86833	3.459
17.87000	3.459
17.87167	3.458
17.87333	3.457
17.87500	3.456
17.87667	3.456
17.87833	3.455
17.88000	3.454
17.88167	3.453
17.88333	3.453
17.88500	3.452
17.88667	3.451
17.88833	3.450
17.89000	3.450
17.89167	3.449
17.89333	3.448
17.89500	3.447
17.89667	3.447
17.89833	3.446
17.90000	3.445
17.90167	3.444
17.90333	3.444
17.90500	3.443
17.90667	3.442
17.90833	3.441
17.91000	3.441
17.91167	3.440
17.91333	3.439
17.91500	3.438
17.91667	3.438
17.91833	3.437
17.92000	3.436
17.92167	3.435
17.92333	3.435
17.92500	3.434
17.92667	3.433
17.92833	3.432
17.93000	3.432
17.93167	3.431
17.93333	3.430
17.93500	3.429
17.93667	3.429
17.93833	3.428
17.94000	3.427
17.94167	3.426
17.94333	3.426
17.94500	3.425
17.94667	3.424
17.94833	3.423
17.95000	3.423
17.95167	3.422
17.95333	3.421
17.95500	3.420
17.95667	3.420
17.95833	3.419
17.96000	3.418
17.96167	3.417
17.96333	3.417
17.96500	3.416
17.96667	3.415
17.96833	3.414
17.97000	3.414
17.97167	3.413
17.97333	3.412
17.97500	3.411
17.97667	3.411
17.97833	3.410
17.98000	3.409
17.98167	3.408
17.98333	3.408
17.98500	3.407
17.98667	3.406
17.98833	3.405
17.99000	3.405
17.99167	3.404
17.99333	3.403
17.99500	3.402
17.99667	3.402
17.99833	3.401
18.00000	3.400
18.00167	3.399
18.00333	3.399
18.00500	3.398
18.00667	3.397
18.00833	3.396
18.01000	3.396
18.01167	3.395
18.01333	3.394
18.01500	3.393
18.01667	3.393
18.01833	3.392
18.02000	3.391
18.02167	3.390
18.02333	3.390
18.02500	3.389
18.02667	3.388
18.02833	3.387
18.03000	3.387
18.03167	3.386
18.03333	3.385
18.03500	3.384
18.03667	3.384
18.03833	3.383
18.04000	3.382
18.04167	3.381
18.04333	3.381
18.04500	3.380
18.04667	3.379
18.04833	3.378
18.05000	3.378
18.05167	3.377
18.05333	3.376
18.05500	3.375
18.05667	3.375
18.05833	3.374
18.06000	3.373
18.06167	3.372
18.06333	3.372
18.06500	3.371
18.06667	3.370
18.06833	3.369
18.07000	3.369
18.07167	3.368
18.07333	3.367
18.07500	3.366
18.07667	3.366
18.07833	3.365
18.08000	3.364
18.08167	3.363
18.08333	3.363
18.08500	3.362
18.08667	3.361
18.08833	3.360
18.09000	3.360
18.09167	3.359
18.09333	3.358
18.09500	3.357
18.09667	3.357
18.09833	3.356
18.10000	3.355
18.10167	3.354
18.10333	3.354
18.10500	3.353
18.10667	3.352
18.10833	3.351
18.11000	3.351
18.11167	3.350
18.11333	3.349
18.11500	3.348
18.11667	3.348
18.11833	3.347
18.12000	3.346
18.12167	3.345
18.12333	3.345
18.12500	3.344
18.12667	3.343
18.12833	3.342
18.13000	3.342
18.13167	3.341
18.13333	3.340
18.13500	3.339
18.13667	3.339
18.13833	3.338
18.14000	3.337
18.14167	3.336
18.14333	3.336
18.14500	3.335
18.14667	3.334
18.14833	3.333
18.15000	3.333
18.15167	3.332
18.15333	3.331
18.15500	3.330
18.15667	3.330
18.15833	3.329
18.16000	3.328
18.16167	3.327
18.16333	3.327
18.16500	3.326
18.16667	3.325
18.16833	3.324
18.17000	3.324
18.17167	3.323
18.17333	3.322
18.17500	3.321
18.17667	3.321
18.17833	3.320
18.18000	3.319
18.18167	3.318
18.18333	3.318
18.18500	3.317
18.18667	3.316
18.18833	3.315
18.19000	3.315
18.19167	3.314
18.19333	3.313
18.19500	3.312
18.19667	3.312
18.19833	3.311
18.20000	3.310
18.20167	3.309
18.20333	3.309
18.20500	3.308
18.20667	3.307
18.20833	3.306
18.21000	3.306
18.21167	3.305
18.21333	3.304
18.21500	3.303
18.21667	3.303
18.21833	3.302
18.22000	3.301
18.22167	3.300
18.22333	3.300
18.22500	3.299
18.22667	3.298
18.22833	3.297
18.23000	3.297
18.23167	3.296
18.23333	3.295
18.23500	3.294
18.23667	3.294
18.23833	3.293
18.24000	3.292
18.24167	3.291
18.24333	3.291
18.24500	3.290
18.24667	3.289
18.24833	3.288
18.25000	3.288
18.25167	3.287
18.25333	3.286
18.25500	3.285
18.25667	3.285
18.25833	3.284
18.26000	3.283
18.26167	3.282
18.26333	3.282
18.26500	3.281
18.26667	3.280
18.26833	3.279
18.27000	3.279
18.27167	3.278
18.27333	3.277
18.27500	3.276
18.27667	3.276
18.27833	3.275
18.28000	3.274
18.28167	3.273
18.28333	3.273
18.28500	3.272
18.28667	3.271
18.28833	3.270
18.29000	3.270
18.29167	3.269
18.29333	3.268
18.29500	3.267
18.29667	3.267
18.29833	3.266
18.30000	3.265
18.30167	3.264
18.30333	3.264
18.30500	3.263
18.30667	3.262
18.30833	3.261
18.31000	3.261
18.31167	3.260
18.31333	3.259
18.31500	3.258
18.31667	3.258
18.31833	3.257
18.32000	3.256
18.32167	3.255
18.32333	3.255
18.32500	3.254
18.32667	3.253
18.32833	3.252
18.33000	3.252
18.33167	3.251
18.33333	3.250
18.33500	3.249
18.33667	3.249
18.33833	3.248
18.34000	3.247
18.34167	3.246
18.34333	3.246
18.34500	3.245
18.34667	3.244
18.34833	3.243
18.35000	3.243
18.35167	3.242
18.35333	3.241
18.35500	3.240
18.35667	3.240
18.35833	3.239
18.36000	3.238
18.36167	3.237
18.36333	3.237
18.36500	3.236
18.36667	3.235
18.36833	3.234
18.37000	3.234
18.37167	3.233
18.37333	3.232
18.37500	3.231
18.37667	3.231
18.37833	3.230
18.38000	3.229
18.38167	3.228
18.38333	3.228
18.38500	3.227
18.38667	3.226
18.38833	3.225
18.39000	3.225
18.39167	3.224
18.39333	3.223
18.39500	3.222
18.39667	3.222
18.39833	3.221
18.40000	3.220
18.40167	3.219
18.40333	3.219
18.40500	3.218
18.40667	3.217
18.40833	3.216
18.41000	3.216
18.41167	3.215
18.41333	3.214
18.41500	3.213
18.41667	3.213
18.41833	3.212
18.42000	3.211
18.42167	3.210
18.42333	3.210
18.42500	3.209
18.42667	3.208
18.42833	3.207
18.43000	3.207
18.43167	3.206
18.43333	3.205
18.43500	3.204
18.43667	3.204
18.43833	3.203
18.44000	3.202
18.44167	3.201
18.44333	3.201
18.44500	3.200
18.44667	3.199
18.44833	3.198
18.45000	3.198
18.45167	3.197
18.45333	3.196
18.45500	3.195
18.45667	3.195
18.45833	3.194
18.46000	3.193
18.46167	3.192
18.46333	3.192
18.46500	3.191
18.46667	3.190
18.46833	3.189
18.47000	3.189
18.47167	3.188
18.47333	3.187
18.47500	3.186
18.47667	3.186
18.47833	3.185
18.48000	3.184
18.48167	3.183
18.48333	3.183
18.48500	3.182
18.48667	3.181
18.48833	3.180
18.49000	3.180
18.49167	3.179
18.49333	3.178
18.49500	3.177
18.49667	3.177
18.49833	3.176
18.50000	3.175
18.50167	3.174
18.50333	3.174
18.50500	3.173
18.50667	3.172
18.50833	3.171
18.51000	3.171
18.51167	3.170
18.51333	3.169
18.51500	3.168
18.51667	3.168
18.51833	3.167
18.52000	3.166
18.52167	3.165
18.52333	3.165
18.52500	3.164
18.52667	3.163
18.52833	3.162
18.53000	3.162
18.53167	3.161
18.53333	3.160
18.53500	3.159
18.53667	3.159
18.53833	3.158
18.54000	3.157
18.54167	3.156
18.54333	3.156
18.54500	3.155
18.54667	3.154
18.54833	3.153
18.55000	3.153
18.55167	3.152
18.55333	3.151
18.55500	3.150
18.55667	3.150
18.55833	3.149
18.56000	3.148
18.56167	3.147
18.56333	3.147
18.56500	3.146
18.56667	3.145
18.56833	3.144
18.57000	3.144
18.57167	3.143
18.57333	3.142
18.57500	3.141
18.57667	3.141
18.57833	3.140
18.58000	3.139
18.58167	3.138
18.58333	3.138
18.58500	3.137
18.58667	3.136
18.58833	3.135
18.59000	3.135
18.59167	3.134
18.59333	3.133
18.59500	3.132
18.59667	3.132
18.59833	3.131
18.60000	3.130
18.60167	3.129
18.60333	3.129
18.60500	3.128
18.60667	3.127
18.60833	3.126
18.61000	3.126
18.61167	3.125
18.61333	3.124
18.61500	3.123
18.61667	3.123
18.61833	3.122
18.62000	3.121
18.62167	3.120
18.62333	3.120
18.62500	3.119
18.62667	3.118
18.62833	3.117
18.63000	3.117
18.63167	3.116
18.63333	3.115
18.63500	3.114
18.63667	3.114
18.63833	3.113
18.64000	3.112
18.64167	3.111
18.64333	3.111
18.64500	3.110
18.64667	3.109
18.64833	3.108
18.65000	3.108
18.65167	3.107
18.65333	3.106
18.65500	3.105
18.65667	3.105
18.65833	3.104
18.66000	3.103
18.66167	3.102
18.66333	3.102
18.66500	3.101
18.66667	3.100
18.66833	3.099
18.67000	3.099
18.67167	3.098
18.67333	3.097
18.67500	3.096
18.67667	3.096
18.67833	3.095
18.68000	3.094
18.68167	3.093
18.68333	3.092
18.68500	3.092
18.68667	3.091
18.68833	3.090
18.69000	3.089
18.69167	3.089
18.69333	3.088
18.69500	3.087
18.69667	3.086
18.69833	3.086
18.70000	3.085
18.70167	3.084
18.70333	3.083
18.70500	3.083
18.70667	3.082
18.70833	3.081
18.71000	3.080
18.71167	3.080
18.71333	3.079
18.71500	3.078
18.71667	3.077
18.71833	3.077
18.72000	3.076
18.72167	3.075
18.72333	3.074
18.72500	3.074
18.72667	3.073
18.72833	3.072
18.73000	3.071
18.73167	3.071
18.73333	3.070
18.73500	3.069
18.73667	3.068
18.73833	3.068
18.74000	3.067
18.74167	3.066
18.74333	3.065
18.74500	3.065
18.74667	3.064
18.74833	3.063
18.75000	3.062
18.75167	3.062
18.75333	3.061
18.75500	3.060
18.75667	3.059
18.75833	3.059
18.76000	3.058
18.76167	3.057
18.76333	3.056
18.76500	3.056
18.76667	3.055
18.76833	3.054
18.77000	3.053
18.77167	3.053
18.77333	3.052
18.77500	3.051
18.77667	3.050
18.77833	3.050
18.78000	3.049
18.78167	3.048
18.78333	3.047
18.78500	3.047
18.78667	3.046
18.78833	3.045
18.79000	3.044
18.79167	3.044
18.79333	3.043
18.79500	3.042
18.79667	3.041
18.79833	3.041
18.80000	3.040
18.80167	3.039
18.80333	3.038
18.80500	3.038
18.80667	3.037
18.80833	3.036
18.81000	3.035
18.81167	3.035
18.81333	3.034
18.81500	3.033
18.81667	3.032
18.81833	3.032
18.82000	3.031
18.82167	3.030
18.82333	3.029
18.82500	3.029
18.82667	3.028
18.82833	3.027
18.83000	3.026
18.83167	3.026
18.83333	3.025
18.83500	3.024
18.83667	3.023
18.83833	3.023
18.84000	3.022
18.84167	3.021
18.84333	3.020
18.84500	3.020
18.84667	3.019
18.84833	3.018
18.85000	3.017
18.85167	3.017
18.85333	3.016
18.85500	3.015
18.85667	3.014
18.85833	3.014
18.86000	3.013
18.86167	3.012
18.86333	3.011
18.86500	3.011
18.86667	3.010
18.86833	3.009
18.87000	3.008
18.87167	3.008
18.87333	3.007
18.87500	3.006
18.87667	3.005
18.87833	3.005
18.88000	3.004
18.88167	3.003
18.88333	3.002
18.88500	3.002
18.88667	3.001
18.88833	3.000
18.89000	2.999
18.89167	2.999
18.89333	2.998
18.89500	2.997
18.89667	2.996
18.89833	2.996
18.90000	2.995
18.90167	2.994
