Calibration Curve RI	
X:	Y:
13.95167	5.365
13.95333	5.364
13.95500	5.363
13.95667	5.362
13.95833	5.362
13.96000	5.361
13.96167	5.360
13.96333	5.359
13.96500	5.359
13.96667	5.358
13.96833	5.357
13.97000	5.356
13.97167	5.356
13.97333	5.355
13.97500	5.354
13.97667	5.353
13.97833	5.353
13.98000	5.352
13.98167	5.351
13.98333	5.351
13.98500	5.350
13.98667	5.349
13.98833	5.348
13.99000	5.348
13.99167	5.347
13.99333	5.346
13.99500	5.345
13.99667	5.345
13.99833	5.344
14.00000	5.343
14.00167	5.342
14.00333	5.342
14.00500	5.341
14.00667	5.340
14.00833	5.339
14.01000	5.339
14.01167	5.338
14.01333	5.337
14.01500	5.337
14.01667	5.336
14.01833	5.335
14.02000	5.334
14.02167	5.334
14.02333	5.333
14.02500	5.332
14.02667	5.331
14.02833	5.331
14.03000	5.330
14.03167	5.329
14.03333	5.328
14.03500	5.328
14.03667	5.327
14.03833	5.326
14.04000	5.325
14.04167	5.325
14.04333	5.324
14.04500	5.323
14.04667	5.323
14.04833	5.322
14.05000	5.321
14.05167	5.320
14.05333	5.320
14.05500	5.319
14.05667	5.318
14.05833	5.317
14.06000	5.317
14.06167	5.316
14.06333	5.315
14.06500	5.314
14.06667	5.314
14.06833	5.313
14.07000	5.312
14.07167	5.311
14.07333	5.311
14.07500	5.310
14.07667	5.309
14.07833	5.309
14.08000	5.308
14.08167	5.307
14.08333	5.306
14.08500	5.306
14.08667	5.305
14.08833	5.304
14.09000	5.303
14.09167	5.303
14.09333	5.302
14.09500	5.301
14.09667	5.300
14.09833	5.300
14.10000	5.299
14.10167	5.298
14.10333	5.297
14.10500	5.297
14.10667	5.296
14.10833	5.295
14.11000	5.295
14.11167	5.294
14.11333	5.293
14.11500	5.292
14.11667	5.292
14.11833	5.291
14.12000	5.290
14.12167	5.289
14.12333	5.289
14.12500	5.288
14.12667	5.287
14.12833	5.286
14.13000	5.286
14.13167	5.285
14.13333	5.284
14.13500	5.283
14.13667	5.283
14.13833	5.282
14.14000	5.281
14.14167	5.280
14.14333	5.280
14.14500	5.279
14.14667	5.278
14.14833	5.278
14.15000	5.277
14.15167	5.276
14.15333	5.275
14.15500	5.275
14.15667	5.274
14.15833	5.273
14.16000	5.272
14.16167	5.272
14.16333	5.271
14.16500	5.270
14.16667	5.269
14.16833	5.269
14.17000	5.268
14.17167	5.267
14.17333	5.266
14.17500	5.266
14.17667	5.265
14.17833	5.264
14.18000	5.264
14.18167	5.263
14.18333	5.262
14.18500	5.261
14.18667	5.261
14.18833	5.260
14.19000	5.259
14.19167	5.258
14.19333	5.258
14.19500	5.257
14.19667	5.256
14.19833	5.255
14.20000	5.255
14.20167	5.254
14.20333	5.253
14.20500	5.252
14.20667	5.252
14.20833	5.251
14.21000	5.250
14.21167	5.250
14.21333	5.249
14.21500	5.248
14.21667	5.247
14.21833	5.247
14.22000	5.246
14.22167	5.245
14.22333	5.244
14.22500	5.244
14.22667	5.243
14.22833	5.242
14.23000	5.241
14.23167	5.241
14.23333	5.240
14.23500	5.239
14.23667	5.238
14.23833	5.238
14.24000	5.237
14.24167	5.236
14.24333	5.236
14.24500	5.235
14.24667	5.234
14.24833	5.233
14.25000	5.233
14.25167	5.232
14.25333	5.231
14.25500	5.230
14.25667	5.230
14.25833	5.229
14.26000	5.228
14.26167	5.227
14.26333	5.227
14.26500	5.226
14.26667	5.225
14.26833	5.224
14.27000	5.224
14.27167	5.223
14.27333	5.222
14.27500	5.221
14.27667	5.221
14.27833	5.220
14.28000	5.219
14.28167	5.219
14.28333	5.218
14.28500	5.217
14.28667	5.216
14.28833	5.216
14.29000	5.215
14.29167	5.214
14.29333	5.213
14.29500	5.213
14.29667	5.212
14.29833	5.211
14.30000	5.210
14.30167	5.210
14.30333	5.209
14.30500	5.208
14.30667	5.207
14.30833	5.207
14.31000	5.206
14.31167	5.205
14.31333	5.205
14.31500	5.204
14.31667	5.203
14.31833	5.202
14.32000	5.202
14.32167	5.201
14.32333	5.200
14.32500	5.199
14.32667	5.199
14.32833	5.198
14.33000	5.197
14.33167	5.196
14.33333	5.196
14.33500	5.195
14.33667	5.194
14.33833	5.193
14.34000	5.193
14.34167	5.192
14.34333	5.191
14.34500	5.191
14.34667	5.190
14.34833	5.189
14.35000	5.188
14.35167	5.188
14.35333	5.187
14.35500	5.186
14.35667	5.185
14.35833	5.185
14.36000	5.184
14.36167	5.183
14.36333	5.182
14.36500	5.182
14.36667	5.181
14.36833	5.180
14.37000	5.179
14.37167	5.179
14.37333	5.178
14.37500	5.177
14.37667	5.177
14.37833	5.176
14.38000	5.175
14.38167	5.174
14.38333	5.174
14.38500	5.173
14.38667	5.172
14.38833	5.171
14.39000	5.171
14.39167	5.170
14.39333	5.169
14.39500	5.168
14.39667	5.168
14.39833	5.167
14.40000	5.166
14.40167	5.165
14.40333	5.165
14.40500	5.164
14.40667	5.163
14.40833	5.162
14.41000	5.162
14.41167	5.161
14.41333	5.160
14.41500	5.160
14.41667	5.159
14.41833	5.158
14.42000	5.157
14.42167	5.157
14.42333	5.156
14.42500	5.155
14.42667	5.154
14.42833	5.154
14.43000	5.153
14.43167	5.152
14.43333	5.151
14.43500	5.151
14.43667	5.150
14.43833	5.149
14.44000	5.148
14.44167	5.148
14.44333	5.147
14.44500	5.146
14.44667	5.146
14.44833	5.145
14.45000	5.144
14.45167	5.143
14.45333	5.143
14.45500	5.142
14.45667	5.141
14.45833	5.140
14.46000	5.140
14.46167	5.139
14.46333	5.138
14.46500	5.137
14.46667	5.137
14.46833	5.136
14.47000	5.135
14.47167	5.134
14.47333	5.134
14.47500	5.133
14.47667	5.132
14.47833	5.132
14.48000	5.131
14.48167	5.130
14.48333	5.129
14.48500	5.129
14.48667	5.128
14.48833	5.127
14.49000	5.126
14.49167	5.126
14.49333	5.125
14.49500	5.124
14.49667	5.123
14.49833	5.123
14.50000	5.122
14.50167	5.121
14.50333	5.120
14.50500	5.120
14.50667	5.119
14.50833	5.118
14.51000	5.118
14.51167	5.117
14.51333	5.116
14.51500	5.115
14.51667	5.115
14.51833	5.114
14.52000	5.113
14.52167	5.112
14.52333	5.112
14.52500	5.111
14.52667	5.110
14.52833	5.109
14.53000	5.109
14.53167	5.108
14.53333	5.107
14.53500	5.106
14.53667	5.106
14.53833	5.105
14.54000	5.104
14.54167	5.103
14.54333	5.103
14.54500	5.102
14.54667	5.101
14.54833	5.101
14.55000	5.100
14.55167	5.099
14.55333	5.098
14.55500	5.098
14.55667	5.097
14.55833	5.096
14.56000	5.095
14.56167	5.095
14.56333	5.094
14.56500	5.093
14.56667	5.092
14.56833	5.092
14.57000	5.091
14.57167	5.090
14.57333	5.089
14.57500	5.089
14.57667	5.088
14.57833	5.087
14.58000	5.087
14.58167	5.086
14.58333	5.085
14.58500	5.084
14.58667	5.084
14.58833	5.083
14.59000	5.082
14.59167	5.081
14.59333	5.081
14.59500	5.080
14.59667	5.079
14.59833	5.078
14.60000	5.078
14.60167	5.077
14.60333	5.076
14.60500	5.075
14.60667	5.075
14.60833	5.074
14.61000	5.073
14.61167	5.073
14.61333	5.072
14.61500	5.071
14.61667	5.070
14.61833	5.070
14.62000	5.069
14.62167	5.068
14.62333	5.067
14.62500	5.067
14.62667	5.066
14.62833	5.065
14.63000	5.064
14.63167	5.064
14.63333	5.063
14.63500	5.062
14.63667	5.061
14.63833	5.061
14.64000	5.060
14.64167	5.059
14.64333	5.059
14.64500	5.058
14.64667	5.057
14.64833	5.056
14.65000	5.056
14.65167	5.055
14.65333	5.054
14.65500	5.053
14.65667	5.053
14.65833	5.052
14.66000	5.051
14.66167	5.050
14.66333	5.050
14.66500	5.049
14.66667	5.048
14.66833	5.047
14.67000	5.047
14.67167	5.046
14.67333	5.045
14.67500	5.044
14.67667	5.044
14.67833	5.043
14.68000	5.042
14.68167	5.042
14.68333	5.041
14.68500	5.040
14.68667	5.039
14.68833	5.039
14.69000	5.038
14.69167	5.037
14.69333	5.036
14.69500	5.036
14.69667	5.035
14.69833	5.034
14.70000	5.033
14.70167	5.033
14.70333	5.032
14.70500	5.031
14.70667	5.030
14.70833	5.030
14.71000	5.029
14.71167	5.028
14.71333	5.028
14.71500	5.027
14.71667	5.026
14.71833	5.025
14.72000	5.025
14.72167	5.024
14.72333	5.023
14.72500	5.022
14.72667	5.022
14.72833	5.021
14.73000	5.020
14.73167	5.019
14.73333	5.019
14.73500	5.018
14.73667	5.017
14.73833	5.016
14.74000	5.016
14.74167	5.015
14.74333	5.014
14.74500	5.014
14.74667	5.013
14.74833	5.012
14.75000	5.011
14.75167	5.011
14.75333	5.010
14.75500	5.009
14.75667	5.008
14.75833	5.008
14.76000	5.007
14.76167	5.006
14.76333	5.005
14.76500	5.005
14.76667	5.004
14.76833	5.003
14.77000	5.002
14.77167	5.002
14.77333	5.001
14.77500	5.000
14.77667	5.000
14.77833	4.999
14.78000	4.998
14.78167	4.997
14.78333	4.997
14.78500	4.996
14.78667	4.995
14.78833	4.994
14.79000	4.994
14.79167	4.993
14.79333	4.992
14.79500	4.991
14.79667	4.991
14.79833	4.990
14.80000	4.989
14.80167	4.988
14.80333	4.988
14.80500	4.987
14.80667	4.986
14.80833	4.986
14.81000	4.985
14.81167	4.984
14.81333	4.983
14.81500	4.983
14.81667	4.982
14.81833	4.981
14.82000	4.980
14.82167	4.980
14.82333	4.979
14.82500	4.978
14.82667	4.977
14.82833	4.977
14.83000	4.976
14.83167	4.975
14.83333	4.974
14.83500	4.974
14.83667	4.973
14.83833	4.972
14.84000	4.971
14.84167	4.971
14.84333	4.970
14.84500	4.969
14.84667	4.969
14.84833	4.968
14.85000	4.967
14.85167	4.966
14.85333	4.966
14.85500	4.965
14.85667	4.964
14.85833	4.963
14.86000	4.963
14.86167	4.962
14.86333	4.961
14.86500	4.960
14.86667	4.960
14.86833	4.959
14.87000	4.958
14.87167	4.957
14.87333	4.957
14.87500	4.956
14.87667	4.955
14.87833	4.955
14.88000	4.954
14.88167	4.953
14.88333	4.952
14.88500	4.952
14.88667	4.951
14.88833	4.950
14.89000	4.949
14.89167	4.949
14.89333	4.948
14.89500	4.947
14.89667	4.946
14.89833	4.946
14.90000	4.945
14.90167	4.944
14.90333	4.943
14.90500	4.943
14.90667	4.942
14.90833	4.941
14.91000	4.941
14.91167	4.940
14.91333	4.939
14.91500	4.938
14.91667	4.938
14.91833	4.937
14.92000	4.936
14.92167	4.935
14.92333	4.935
14.92500	4.934
14.92667	4.933
14.92833	4.932
14.93000	4.932
14.93167	4.931
14.93333	4.930
14.93500	4.929
14.93667	4.929
14.93833	4.928
14.94000	4.927
14.94167	4.927
14.94333	4.926
14.94500	4.925
14.94667	4.924
14.94833	4.924
14.95000	4.923
14.95167	4.922
14.95333	4.921
14.95500	4.921
14.95667	4.920
14.95833	4.919
14.96000	4.918
14.96167	4.918
14.96333	4.917
14.96500	4.916
14.96667	4.915
14.96833	4.915
14.97000	4.914
14.97167	4.913
14.97333	4.912
14.97500	4.912
14.97667	4.911
14.97833	4.910
14.98000	4.910
14.98167	4.909
14.98333	4.908
14.98500	4.907
14.98667	4.907
14.98833	4.906
14.99000	4.905
14.99167	4.904
14.99333	4.904
14.99500	4.903
14.99667	4.902
14.99833	4.901
15.00000	4.901
15.00167	4.900
15.00333	4.899
15.00500	4.898
15.00667	4.898
15.00833	4.897
15.01000	4.896
15.01167	4.896
15.01333	4.895
15.01500	4.894
15.01667	4.893
15.01833	4.893
15.02000	4.892
15.02167	4.891
15.02333	4.890
15.02500	4.890
15.02667	4.889
15.02833	4.888
15.03000	4.887
15.03167	4.887
15.03333	4.886
15.03500	4.885
15.03667	4.884
15.03833	4.884
15.04000	4.883
15.04167	4.882
15.04333	4.882
15.04500	4.881
15.04667	4.880
15.04833	4.879
15.05000	4.879
15.05167	4.878
15.05333	4.877
15.05500	4.876
15.05667	4.876
15.05833	4.875
15.06000	4.874
15.06167	4.873
15.06333	4.873
15.06500	4.872
15.06667	4.871
15.06833	4.870
15.07000	4.870
15.07167	4.869
15.07333	4.868
15.07500	4.868
15.07667	4.867
15.07833	4.866
15.08000	4.865
15.08167	4.865
15.08333	4.864
15.08500	4.863
15.08667	4.862
15.08833	4.862
15.09000	4.861
15.09167	4.860
15.09333	4.859
15.09500	4.859
15.09667	4.858
15.09833	4.857
15.10000	4.856
15.10167	4.856
15.10333	4.855
15.10500	4.854
15.10667	4.853
15.10833	4.853
15.11000	4.852
15.11167	4.851
15.11333	4.851
15.11500	4.850
15.11667	4.849
15.11833	4.848
15.12000	4.848
15.12167	4.847
15.12333	4.846
15.12500	4.845
15.12667	4.845
15.12833	4.844
15.13000	4.843
15.13167	4.842
15.13333	4.842
15.13500	4.841
15.13667	4.840
15.13833	4.839
15.14000	4.839
15.14167	4.838
15.14333	4.837
15.14500	4.837
15.14667	4.836
15.14833	4.835
15.15000	4.834
15.15167	4.834
15.15333	4.833
15.15500	4.832
15.15667	4.831
15.15833	4.831
15.16000	4.830
15.16167	4.829
15.16333	4.828
15.16500	4.828
15.16667	4.827
15.16833	4.826
15.17000	4.825
15.17167	4.825
15.17333	4.824
15.17500	4.823
15.17667	4.823
15.17833	4.822
15.18000	4.821
15.18167	4.820
15.18333	4.820
15.18500	4.819
15.18667	4.818
15.18833	4.817
15.19000	4.817
15.19167	4.816
15.19333	4.815
15.19500	4.814
15.19667	4.814
15.19833	4.813
15.20000	4.812
15.20167	4.811
15.20333	4.811
15.20500	4.810
15.20667	4.809
15.20833	4.809
15.21000	4.808
15.21167	4.807
15.21333	4.806
15.21500	4.806
15.21667	4.805
15.21833	4.804
15.22000	4.803
15.22167	4.803
15.22333	4.802
15.22500	4.801
15.22667	4.800
15.22833	4.800
15.23000	4.799
15.23167	4.798
15.23333	4.797
15.23500	4.797
15.23667	4.796
15.23833	4.795
15.24000	4.794
15.24167	4.794
15.24333	4.793
15.24500	4.792
15.24667	4.792
15.24833	4.791
15.25000	4.790
15.25167	4.789
15.25333	4.789
15.25500	4.788
15.25667	4.787
15.25833	4.786
15.26000	4.786
15.26167	4.785
15.26333	4.784
15.26500	4.783
15.26667	4.783
15.26833	4.782
15.27000	4.781
15.27167	4.780
15.27333	4.780
15.27500	4.779
15.27667	4.778
15.27833	4.778
15.28000	4.777
15.28167	4.776
15.28333	4.775
15.28500	4.775
15.28667	4.774
15.28833	4.773
15.29000	4.772
15.29167	4.772
15.29333	4.771
15.29500	4.770
15.29667	4.769
15.29833	4.769
15.30000	4.768
15.30167	4.767
15.30333	4.766
15.30500	4.766
15.30667	4.765
15.30833	4.764
15.31000	4.764
15.31167	4.763
15.31333	4.762
15.31500	4.761
15.31667	4.761
15.31833	4.760
15.32000	4.759
15.32167	4.758
15.32333	4.758
15.32500	4.757
15.32667	4.756
15.32833	4.755
15.33000	4.755
15.33167	4.754
15.33333	4.753
15.33500	4.752
15.33667	4.752
15.33833	4.751
15.34000	4.750
15.34167	4.750
15.34333	4.749
15.34500	4.748
15.34667	4.747
15.34833	4.747
15.35000	4.746
15.35167	4.745
15.35333	4.744
15.35500	4.744
15.35667	4.743
15.35833	4.742
15.36000	4.741
15.36167	4.741
15.36333	4.740
15.36500	4.739
15.36667	4.738
15.36833	4.738
15.37000	4.737
15.37167	4.736
15.37333	4.736
15.37500	4.735
15.37667	4.734
15.37833	4.733
15.38000	4.733
15.38167	4.732
15.38333	4.731
15.38500	4.730
15.38667	4.730
15.38833	4.729
15.39000	4.728
15.39167	4.727
15.39333	4.727
15.39500	4.726
15.39667	4.725
15.39833	4.724
15.40000	4.724
15.40167	4.723
15.40333	4.722
15.40500	4.721
15.40667	4.721
15.40833	4.720
15.41000	4.719
15.41167	4.719
15.41333	4.718
15.41500	4.717
15.41667	4.716
15.41833	4.716
15.42000	4.715
15.42167	4.714
15.42333	4.713
15.42500	4.713
15.42667	4.712
15.42833	4.711
15.43000	4.710
15.43167	4.710
15.43333	4.709
15.43500	4.708
15.43667	4.707
15.43833	4.707
15.44000	4.706
15.44167	4.705
15.44333	4.705
15.44500	4.704
15.44667	4.703
15.44833	4.702
15.45000	4.702
15.45167	4.701
15.45333	4.700
15.45500	4.699
15.45667	4.699
15.45833	4.698
15.46000	4.697
15.46167	4.696
15.46333	4.696
15.46500	4.695
15.46667	4.694
15.46833	4.693
15.47000	4.693
15.47167	4.692
15.47333	4.691
15.47500	4.691
15.47667	4.690
15.47833	4.689
15.48000	4.688
15.48167	4.688
15.48333	4.687
15.48500	4.686
15.48667	4.685
15.48833	4.685
15.49000	4.684
15.49167	4.683
15.49333	4.682
15.49500	4.682
15.49667	4.681
15.49833	4.680
15.50000	4.679
15.50167	4.679
15.50333	4.678
15.50500	4.677
15.50667	4.677
15.50833	4.676
15.51000	4.675
15.51167	4.674
15.51333	4.674
15.51500	4.673
15.51667	4.672
15.51833	4.671
15.52000	4.671
15.52167	4.670
15.52333	4.669
15.52500	4.668
15.52667	4.668
15.52833	4.667
15.53000	4.666
15.53167	4.665
15.53333	4.665
15.53500	4.664
15.53667	4.663
15.53833	4.662
15.54000	4.662
15.54167	4.661
15.54333	4.660
15.54500	4.660
15.54667	4.659
15.54833	4.658
15.55000	4.657
15.55167	4.657
15.55333	4.656
15.55500	4.655
15.55667	4.654
15.55833	4.654
15.56000	4.653
15.56167	4.652
15.56333	4.651
15.56500	4.651
15.56667	4.650
15.56833	4.649
15.57000	4.648
15.57167	4.648
15.57333	4.647
15.57500	4.646
15.57667	4.646
15.57833	4.645
15.58000	4.644
15.58167	4.643
15.58333	4.643
15.58500	4.642
15.58667	4.641
15.58833	4.640
15.59000	4.640
15.59167	4.639
15.59333	4.638
15.59500	4.637
15.59667	4.637
15.59833	4.636
15.60000	4.635
15.60167	4.634
15.60333	4.634
15.60500	4.633
15.60667	4.632
15.60833	4.632
15.61000	4.631
15.61167	4.630
15.61333	4.629
15.61500	4.629
15.61667	4.628
15.61833	4.627
15.62000	4.626
15.62167	4.626
15.62333	4.625
15.62500	4.624
15.62667	4.623
15.62833	4.623
15.63000	4.622
15.63167	4.621
15.63333	4.620
15.63500	4.620
15.63667	4.619
15.63833	4.618
15.64000	4.618
15.64167	4.617
15.64333	4.616
15.64500	4.615
15.64667	4.615
15.64833	4.614
15.65000	4.613
15.65167	4.612
15.65333	4.612
15.65500	4.611
15.65667	4.610
15.65833	4.609
15.66000	4.609
15.66167	4.608
15.66333	4.607
15.66500	4.606
15.66667	4.606
15.66833	4.605
15.67000	4.604
15.67167	4.603
15.67333	4.603
15.67500	4.602
15.67667	4.601
15.67833	4.601
15.68000	4.600
15.68167	4.599
15.68333	4.598
15.68500	4.598
15.68667	4.597
15.68833	4.596
15.69000	4.595
15.69167	4.595
15.69333	4.594
15.69500	4.593
15.69667	4.592
15.69833	4.592
15.70000	4.591
15.70167	4.590
15.70333	4.589
15.70500	4.589
15.70667	4.588
15.70833	4.587
15.71000	4.587
15.71167	4.586
15.71333	4.585
15.71500	4.584
15.71667	4.584
15.71833	4.583
15.72000	4.582
15.72167	4.581
15.72333	4.581
15.72500	4.580
15.72667	4.579
15.72833	4.578
15.73000	4.578
15.73167	4.577
15.73333	4.576
15.73500	4.575
15.73667	4.575
15.73833	4.574
15.74000	4.573
15.74167	4.573
15.74333	4.572
15.74500	4.571
15.74667	4.570
15.74833	4.570
15.75000	4.569
15.75167	4.568
15.75333	4.567
15.75500	4.567
15.75667	4.566
15.75833	4.565
15.76000	4.564
15.76167	4.564
15.76333	4.563
15.76500	4.562
15.76667	4.561
15.76833	4.561
15.77000	4.560
15.77167	4.559
15.77333	4.559
15.77500	4.558
15.77667	4.557
15.77833	4.556
15.78000	4.556
15.78167	4.555
15.78333	4.554
15.78500	4.553
15.78667	4.553
15.78833	4.552
15.79000	4.551
15.79167	4.550
15.79333	4.550
15.79500	4.549
15.79667	4.548
15.79833	4.547
15.80000	4.547
15.80167	4.546
15.80333	4.545
15.80500	4.544
15.80667	4.544
15.80833	4.543
15.81000	4.542
15.81167	4.542
15.81333	4.541
15.81500	4.540
15.81667	4.539
15.81833	4.539
15.82000	4.538
15.82167	4.537
15.82333	4.536
15.82500	4.536
15.82667	4.535
15.82833	4.534
15.83000	4.533
15.83167	4.533
15.83333	4.532
15.83500	4.531
15.83667	4.530
15.83833	4.530
15.84000	4.529
15.84167	4.528
15.84333	4.528
15.84500	4.527
15.84667	4.526
15.84833	4.525
15.85000	4.525
15.85167	4.524
15.85333	4.523
15.85500	4.522
15.85667	4.522
15.85833	4.521
15.86000	4.520
15.86167	4.519
15.86333	4.519
15.86500	4.518
15.86667	4.517
15.86833	4.516
15.87000	4.516
15.87167	4.515
15.87333	4.514
15.87500	4.514
15.87667	4.513
15.87833	4.512
15.88000	4.511
15.88167	4.511
15.88333	4.510
15.88500	4.509
15.88667	4.508
15.88833	4.508
15.89000	4.507
15.89167	4.506
15.89333	4.505
15.89500	4.505
15.89667	4.504
15.89833	4.503
15.90000	4.502
15.90167	4.502
15.90333	4.501
15.90500	4.500
15.90667	4.500
15.90833	4.499
15.91000	4.498
15.91167	4.497
15.91333	4.497
15.91500	4.496
15.91667	4.495
15.91833	4.494
15.92000	4.494
15.92167	4.493
15.92333	4.492
15.92500	4.491
15.92667	4.491
15.92833	4.490
15.93000	4.489
15.93167	4.488
15.93333	4.488
15.93500	4.487
15.93667	4.486
15.93833	4.485
15.94000	4.485
15.94167	4.484
15.94333	4.483
15.94500	4.483
15.94667	4.482
15.94833	4.481
15.95000	4.480
15.95167	4.480
15.95333	4.479
15.95500	4.478
15.95667	4.477
15.95833	4.477
15.96000	4.476
15.96167	4.475
15.96333	4.474
15.96500	4.474
15.96667	4.473
15.96833	4.472
15.97000	4.471
15.97167	4.471
15.97333	4.470
15.97500	4.469
15.97667	4.469
15.97833	4.468
15.98000	4.467
15.98167	4.466
15.98333	4.466
15.98500	4.465
15.98667	4.464
15.98833	4.463
15.99000	4.463
15.99167	4.462
15.99333	4.461
15.99500	4.460
15.99667	4.460
15.99833	4.459
16.00000	4.458
16.00167	4.457
16.00333	4.457
16.00498	4.456
16.00667	4.455
16.00833	4.455
16.01000	4.454
16.01167	4.453
16.01333	4.452
16.01500	4.452
16.01667	4.451
16.01833	4.450
16.02000	4.449
16.02167	4.449
16.02333	4.448
16.02500	4.447
16.02667	4.446
16.02833	4.446
16.03000	4.445
16.03167	4.444
16.03333	4.443
16.03500	4.443
16.03667	4.442
16.03833	4.441
16.04000	4.441
16.04167	4.440
16.04333	4.439
16.04500	4.438
16.04667	4.438
16.04833	4.437
16.05000	4.436
16.05167	4.435
16.05333	4.435
16.05500	4.434
16.05667	4.433
16.05833	4.432
16.06000	4.432
16.06167	4.431
16.06333	4.430
16.06500	4.429
16.06667	4.429
16.06833	4.428
16.07000	4.427
16.07167	4.427
16.07333	4.426
16.07500	4.425
16.07667	4.424
16.07833	4.424
16.08000	4.423
16.08167	4.422
16.08333	4.421
16.08500	4.421
16.08667	4.420
16.08833	4.419
16.09000	4.418
16.09167	4.418
16.09333	4.417
16.09500	4.416
16.09667	4.415
16.09833	4.415
16.10000	4.414
16.10167	4.413
16.10333	4.412
16.10500	4.412
16.10667	4.411
16.10833	4.410
16.11000	4.410
16.11167	4.409
16.11333	4.408
16.11500	4.407
16.11667	4.407
16.11833	4.406
16.12000	4.405
16.12167	4.404
16.12333	4.404
16.12500	4.403
16.12667	4.402
16.12833	4.401
16.12998	4.401
16.13167	4.400
16.13333	4.399
16.13500	4.398
16.13667	4.398
16.13833	4.397
16.14000	4.396
16.14167	4.396
16.14333	4.395
16.14500	4.394
16.14667	4.393
16.14833	4.393
16.15000	4.392
16.15167	4.391
16.15333	4.390
16.15500	4.390
16.15667	4.389
16.15833	4.388
16.16000	4.387
16.16167	4.387
16.16333	4.386
16.16500	4.385
16.16667	4.384
16.16833	4.384
16.17000	4.383
16.17167	4.382
16.17333	4.382
16.17500	4.381
16.17667	4.380
16.17833	4.379
16.18000	4.379
16.18167	4.378
16.18333	4.377
16.18500	4.376
16.18667	4.376
16.18833	4.375
16.19000	4.374
16.19167	4.373
16.19333	4.373
16.19500	4.372
16.19667	4.371
16.19833	4.370
16.20000	4.370
16.20167	4.369
16.20333	4.368
16.20500	4.368
16.20667	4.367
16.20833	4.366
16.21000	4.365
16.21167	4.365
16.21333	4.364
16.21500	4.363
16.21667	4.362
16.21833	4.362
16.22000	4.361
16.22167	4.360
16.22333	4.359
16.22500	4.359
16.22667	4.358
16.22833	4.357
16.23000	4.356
16.23167	4.356
16.23333	4.355
16.23500	4.354
16.23667	4.353
16.23833	4.353
16.24000	4.352
16.24167	4.351
16.24333	4.351
16.24500	4.350
16.24667	4.349
16.24833	4.348
16.25000	4.348
16.25167	4.347
16.25333	4.346
16.25498	4.345
16.25667	4.345
16.25833	4.344
16.26000	4.343
16.26167	4.342
16.26333	4.342
16.26500	4.341
16.26667	4.340
16.26833	4.339
16.27000	4.339
16.27167	4.338
16.27333	4.337
16.27500	4.337
16.27667	4.336
16.27833	4.335
16.28000	4.334
16.28167	4.334
16.28333	4.333
16.28500	4.332
16.28667	4.331
16.28833	4.331
16.29000	4.330
16.29167	4.329
16.29333	4.328
16.29500	4.328
16.29667	4.327
16.29833	4.326
16.30000	4.325
16.30167	4.325
16.30333	4.324
16.30500	4.323
16.30667	4.323
16.30833	4.322
16.31000	4.321
16.31167	4.320
16.31333	4.320
16.31500	4.319
16.31667	4.318
16.31833	4.317
16.32000	4.317
16.32167	4.316
16.32333	4.315
16.32500	4.314
16.32667	4.314
16.32833	4.313
16.33000	4.312
16.33167	4.311
16.33333	4.311
16.33500	4.310
16.33667	4.309
16.33833	4.309
16.34000	4.308
16.34167	4.307
16.34333	4.306
16.34500	4.306
16.34667	4.305
16.34833	4.304
16.35000	4.303
16.35167	4.303
16.35333	4.302
16.35500	4.301
16.35667	4.300
16.35833	4.300
16.36000	4.299
16.36167	4.298
16.36333	4.297
16.36500	4.297
16.36667	4.296
16.36833	4.295
16.37000	4.294
16.37167	4.294
16.37333	4.293
16.37500	4.292
16.37667	4.292
16.37833	4.291
16.38000	4.290
16.38167	4.289
16.38333	4.289
16.38500	4.288
16.38667	4.287
16.38833	4.286
16.39000	4.286
16.39167	4.285
16.39333	4.284
16.39500	4.283
16.39667	4.283
16.39833	4.282
16.40000	4.281
16.40167	4.280
16.40333	4.280
16.40500	4.279
16.40667	4.278
16.40833	4.278
16.41000	4.277
16.41167	4.276
16.41333	4.275
16.41500	4.275
16.41667	4.274
16.41833	4.273
16.42000	4.272
16.42167	4.272
16.42333	4.271
16.42500	4.270
16.42667	4.269
16.42833	4.269
16.43000	4.268
16.43167	4.267
16.43333	4.266
16.43500	4.266
16.43667	4.265
16.43833	4.264
16.44000	4.264
16.44167	4.263
16.44333	4.262
16.44500	4.261
16.44667	4.261
16.44833	4.260
16.45000	4.259
16.45167	4.258
16.45333	4.258
16.45500	4.257
16.45667	4.256
16.45833	4.255
16.46000	4.255
16.46167	4.254
16.46333	4.253
16.46500	4.252
16.46667	4.252
16.46833	4.251
16.47000	4.250
16.47167	4.250
16.47333	4.249
16.47500	4.248
16.47667	4.247
16.47833	4.247
16.48000	4.246
16.48167	4.245
16.48333	4.244
16.48500	4.244
16.48667	4.243
16.48833	4.242
16.49000	4.241
16.49167	4.241
16.49333	4.240
16.49500	4.239
16.49667	4.238
16.49833	4.238
16.50000	4.237
16.50167	4.236
16.50333	4.235
16.50500	4.235
16.50667	4.234
16.50833	4.233
16.51000	4.233
16.51167	4.232
16.51333	4.231
16.51500	4.230
16.51667	4.230
16.51833	4.229
16.52000	4.228
16.52167	4.227
16.52333	4.227
16.52500	4.226
16.52667	4.225
16.52833	4.224
16.53000	4.224
16.53167	4.223
16.53333	4.222
16.53500	4.221
16.53667	4.221
16.53833	4.220
